observation_date,EA19PRINTO01GPSAM
1994-04-01,1.8111254851228900
1994-05-01,-0.2541296060991000
1994-06-01,0.7643312101910640
1994-07-01,0.2528445006321290
1994-08-01,0.2522068095838620
1994-09-01,0.5031446540880430
1994-10-01,1.1264080100125000
1994-11-01,0.7425742574257520
1994-12-01,1.1056511056510900
1995-01-01,-0.7290400972053290
1995-02-01,0.2447980416156700
1995-03-01,-0.1221001221001370
1995-04-01,0.3667481662591740
1995-05-01,0.3654080389768620
1995-06-01,-0.3640776699029170
1995-07-01,-0.1218026796589410
1995-08-01,0.0000000000000000
1995-09-01,0.4878048780487730
1995-10-01,-1.2135922330097100
1995-11-01,0.3685503685503730
1995-12-01,1.2239902080783400
1996-01-01,-0.9673518742442559
1996-02-01,-0.3663003663003850
1996-03-01,0.0000000000000000
1996-04-01,-0.7352941176470410
1996-05-01,1.1111111111111101
1996-06-01,0.0000000000000000
1996-07-01,-0.8547008547008520
1996-08-01,1.2315270935960601
1996-09-01,0.0000000000000000
1996-10-01,-0.4866180048662000
1996-11-01,0.8557457212714050
1996-12-01,-0.1212121212121230
1997-01-01,0.2427184466019310
1997-02-01,0.6053268765133250
1997-03-01,1.0830324909747300
1997-04-01,1.1904761904761800
1997-05-01,-0.9411764705882220
1997-06-01,1.6627078384798100
1997-07-01,0.8177570093457920
1997-08-01,0.1158748551564450
1997-09-01,-0.3472222222222400
1997-10-01,1.5098722415795800
1997-11-01,-0.3432494279176370
1997-12-01,1.0332950631458100
1998-01-01,0.3409090909090950
1998-02-01,0.4530011325028250
1998-03-01,0.0000000000000000
1998-04-01,0.3382187147688880
1998-05-01,0.3370786516853980
1998-06-01,-0.4479283314669590
1998-07-01,1.0123734533183200
1998-08-01,-1.3363028953229501
1998-09-01,0.3386004514672860
1998-10-01,0.2249718785151760
1998-11-01,-0.5611672278339020
1998-12-01,-0.6772009029345341
1999-01-01,1.5909090909091099
1999-02-01,-1.1185682326621900
1999-03-01,0.1131221719456900
1999-04-01,0.6779661016949120
1999-05-01,0.1122334455667800
1999-06-01,0.7847533632286980
1999-07-01,0.7786429365962040
1999-08-01,-0.1103752759381790
1999-09-01,0.8839779005524860
1999-10-01,1.0952902519167600
1999-11-01,0.3250270855904580
1999-12-01,-0.3239740820734260
2000-01-01,-0.2166847237269800
2000-02-01,1.1943539630836100
2000-03-01,0.4291845493562170
2000-04-01,1.0683760683760699
2000-05-01,1.3742071881606801
2000-06-01,-1.2513034410844599
2000-07-01,1.1615628299894201
2000-08-01,0.0000000000000000
2000-09-01,0.1043841336117040
2000-10-01,0.2085505735140680
2000-11-01,1.0405827263267500
2000-12-01,0.6179196704428510
2001-01-01,-0.8188331627430900
2001-02-01,0.4127966976264130
2001-03-01,-0.5138746145940460
2001-04-01,-0.9297520661156921
2001-05-01,0.3128258602711200
2001-06-01,0.0000000000000000
2001-07-01,-1.8711018711018701
2001-08-01,2.4364406779660999
2001-09-01,-1.3443640124095100
2001-10-01,-1.3626834381551500
2001-11-01,-0.6376195536662970
2001-12-01,0.7486631016042760
2002-01-01,0.0000000000000000
2002-02-01,0.3184713375796220
2002-03-01,0.8465608465608340
2002-04-01,-0.2098635886673690
2002-05-01,0.4206098843322990
2002-06-01,0.4188481675392610
2002-07-01,-0.7299270072992680
2002-08-01,0.4201680672268850
2002-09-01,0.3138075313807570
2002-10-01,-0.6256517205422401
2002-11-01,0.6295907660021069
2002-12-01,-1.4598540145985399
2003-01-01,1.5873015873015699
2003-02-01,0.2083333333333480
2003-03-01,-0.8316008316008310
2003-04-01,0.4192872117400240
2003-05-01,-1.6701461377870399
2003-06-01,0.0000000000000000
2003-07-01,1.6985138004246201
2003-08-01,-1.0438413361169001
2003-09-01,-0.3164556962025240
2003-10-01,2.5396825396825400
2003-11-01,-0.3095975232198180
2003-12-01,0.2070393374741110
2004-01-01,-0.1033057851239570
2004-02-01,0.5170630816959740
2004-03-01,-0.3086419753086460
2004-04-01,0.9287925696594320
2004-05-01,0.1022494887525690
2004-06-01,0.0000000000000000
2004-07-01,0.8171603677221650
2004-08-01,-2.1276595744680900
2004-09-01,1.5527950310559000
2004-10-01,0.5096839959225230
2004-11-01,-1.1156186612576000
2004-12-01,0.0000000000000000
2005-01-01,0.8205128205128200
2005-02-01,-0.2034587995930850
2005-03-01,-0.1019367991845070
2005-04-01,1.5306122448979600
2005-05-01,-1.4070351758793900
2005-06-01,0.9174311926605510
2005-07-01,0.6060606060606030
2005-08-01,-1.2048192771084201
2005-09-01,1.4227642276422601
2005-10-01,0.2004008016032090
2005-11-01,1.5999999999999901
2005-12-01,-1.0826771653542999
2006-01-01,0.7960199004974789
2006-02-01,0.0000000000000000
2006-03-01,0.6910167818361400
2006-04-01,0.2941176470588270
2006-05-01,1.5640273704790000
2006-06-01,-0.0962463907603691
2006-07-01,-0.2890173410404660
2006-08-01,0.2898550724637720
2006-09-01,0.0963391136801768
2006-10-01,-0.1924927815206960
2006-11-01,0.8678881388620920
2006-12-01,1.5296367112810700
2007-01-01,-0.4708097928436970
2007-02-01,0.5676442762535340
2007-03-01,0.5644402634054850
2007-04-01,-1.3096351730589499
2007-05-01,1.8009478672985799
2007-06-01,0.0931098696461837
2007-07-01,0.0930232558139547
2007-08-01,0.7434944237918309
2007-09-01,-0.4612546125461320
2007-10-01,0.8341056533827520
2007-11-01,-0.6433823529411850
2007-12-01,0.4625346901017840
2008-01-01,0.8287292817679460
2008-02-01,-0.0913242009132432
2008-03-01,-0.5484460694698430
2008-04-01,1.1948529411764699
2008-05-01,-2.9064486830154199
2008-06-01,0.1870907390084010
2008-07-01,-0.9337068160597700
2008-08-01,-0.3770028275211900
2008-09-01,-0.7568590350047190
2008-10-01,-2.4785510009533001
2008-11-01,-3.6168132942326494
2008-12-01,-3.7525354969574001
2009-01-01,-4.0042149631190798
2009-02-01,-2.1953896816684901
2009-03-01,-1.4590347923681299
2009-04-01,-1.2528473804100100
2009-05-01,2.4221453287197199
2009-06-01,0.5630630630630700
2009-07-01,0.2239641657334730
2009-08-01,0.1117318435754080
2009-09-01,2.3437500000000200
2009-10-01,-0.4362050163576940
2009-11-01,0.3285870755750200
2009-12-01,0.0000000000000000
2010-01-01,1.7467248908297099
2010-02-01,-0.6437768240343430
2010-03-01,1.8358531317494600
2010-04-01,0.5302226935312900
2010-05-01,1.7932489451476801
2010-06-01,0.1036269430051830
2010-07-01,-0.4140786749482340
2010-08-01,0.9355509355509249
2010-09-01,0.1029866117404870
2010-10-01,0.8230452674897000
2010-11-01,0.9183673469387880
2010-12-01,0.8088978766430620
2011-01-01,-0.6018054162487430
2011-02-01,1.0090817356205799
2011-03-01,0.0999000999001012
2011-04-01,-0.3992015968063810
2011-05-01,0.6012024048096160
2011-06-01,-1.3944223107569700
2011-07-01,1.0101010101010099
2011-08-01,0.0999999999999902
2011-09-01,-0.9990009990009900
2011-10-01,-0.3027245206861800
2011-11-01,0.3036437246963600
2011-12-01,-0.6054490413723590
2012-01-01,-0.8121827411167400
2012-02-01,0.7164790174002140
2012-03-01,-0.2032520325203280
2012-04-01,-0.8146639511201620
2012-05-01,0.9240246406570740
2012-06-01,-0.9155645981688600
2012-07-01,0.3080082135523540
2012-08-01,0.7164790174002140
2012-09-01,-1.8292682926829400
2012-10-01,-0.8281573498964910
2012-11-01,-0.7306889352818350
2012-12-01,0.5257623554153590
2013-01-01,-0.4184100418409980
2013-02-01,0.2100840336134480
2013-03-01,1.0482180293501100
2013-04-01,0.2074688796680410
2013-05-01,0.2070393374741110
2013-06-01,0.0000000000000000
2013-07-01,-0.8264462809917350
2013-08-01,0.4166666666666840
2013-09-01,0.2074688796680410
2013-10-01,-0.5175983436853070
2013-11-01,1.3527575442247799
2013-12-01,-0.2053388090349100
2014-01-01,-0.3086419753086460
2014-02-01,0.7223942208462200
2014-03-01,-0.6147540983606520
2014-04-01,1.6494845360824699
2014-05-01,-0.8113590263691680
2014-06-01,-0.5112474437627770
2014-07-01,0.8221993833504621
2014-08-01,-1.8348623853210999
2014-09-01,1.1422637590861999
2014-10-01,-0.3080082135523770
2014-11-01,-0.3089598352214250
2014-12-01,1.4462809917355599
2015-01-01,-0.5091649694501080
2015-02-01,2.3541453428863801
2015-03-01,0.0999999999999902
2015-04-01,-0.4995004995004950
2015-05-01,0.7028112449799180
2015-06-01,0.1994017946161760
2015-07-01,0.4975124378109300
2015-08-01,-1.1881188118811901
2015-09-01,0.5010020040080120
2015-10-01,0.1994017946161760
2015-11-01,-0.4975124378109630
2015-12-01,0.0999999999999902
2016-01-01,2.6973026973027099
2016-02-01,-1.8482490272373600
2016-03-01,-0.3964321110009740
2016-04-01,1.3930348258706400
2016-05-01,-1.4720314033366200
2016-06-01,0.9960159362549930
2016-07-01,-0.0986193293885834
2016-08-01,0.0000000000000000
2016-09-01,0.1974333662389190
2016-10-01,0.7881773399014660
2016-11-01,0.4887585532746890
2016-12-01,-0.3891050583657640
2017-01-01,-0.3906250000000050
2017-02-01,0.5882352941176550
2017-03-01,-0.1949317738791450
2017-04-01,0.8789062499999900
2017-05-01,0.3872216844143540
2017-06-01,-0.2892960462873930
2017-07-01,1.4506769825918999
2017-08-01,0.6673021925643340
2017-09-01,-0.4734848484848550
2017-10-01,0.0951474785918186
2017-11-01,2.5665399239543900
2017-12-01,0.0926784059314192
2018-01-01,-2.0370370370370399
2018-02-01,-0.7561436672967760
2018-03-01,0.1904761904761720
2018-04-01,-0.0950570342205336
2018-05-01,1.3320647002854400
2018-06-01,-0.3755868544600990
2018-07-01,-1.2252591894439000
2018-08-01,1.5267175572519101
2018-09-01,-0.9398496240601630
2018-10-01,0.2846299810246720
2018-11-01,-1.3245033112583000
2018-12-01,0.2876318312560180
2019-01-01,0.9560229445506609
2019-02-01,-0.1893939393939420
2019-03-01,0.1897533206831140
2019-04-01,-0.1893939393939420
2019-05-01,0.2846299810246720
2019-06-01,-1.3245033112583000
2019-07-01,-0.0958772770853108
2019-08-01,0.3838771593090260
2019-09-01,-0.1912045889101360
2019-10-01,0.5747126436781680
2019-11-01,-1.2380952380952299
2019-12-01,-1.9286403085824499
2020-01-01,2.4582104228121802
2020-02-01,-0.3838771593090260
2020-03-01,-10.7899807321773000
2020-04-01,-18.5745140388768988
2020-05-01,13.7931034482759003
2020-06-01,8.6247086247086209
2020-07-01,5.2575107296137293
2020-08-01,0.6116207951070420
2020-09-01,0.0000000000000000
2020-10-01,3.1408308004052499
2020-11-01,2.8487229862475600
2020-12-01,-0.0955109837631340
2021-01-01,0.9560229445506609
2021-02-01,-1.4204545454545401
2021-03-01,1.0566762728145900
2021-04-01,1.1406844106464000
2021-05-01,-1.5037593984962401
2021-06-01,-1.7175572519083999
2021-07-01,3.3009708737864099
2021-08-01,-2.0676691729323400
2021-09-01,0.3838771593090260
2021-10-01,0.1912045889101360
2021-11-01,0.8587786259541890
2021-12-01,3.3112582781456998
2022-01-01,-2.2893772893772999
2022-02-01,0.1874414245548500
2022-03-01,-0.5612722170252850
2022-04-01,-1.0348071495766600
2022-05-01,2.7566539923954299
2022-06-01,-1.1100832562441900
2022-07-01,-0.8419083255378970
2022-08-01,4.1509433962264302
2022-09-01,0.0000000000000000
2022-10-01,-1.3586956521739100
2022-11-01,-0.1836547291092970
2022-12-01,-1.9319227230910601
2023-01-01,0.3752345215759690
2023-02-01,1.5887850467289699
2023-03-01,-4.2318307267709203
2023-04-01,1.0566762728145900
2023-05-01,0.0950570342205336
2023-06-01,-0.0949667616334296
2023-07-01,-1.3307984790874501
2023-08-01,0.5780346820809330
2023-09-01,-0.9578544061302811
2023-10-01,-0.6769825918761960
