Date,Price,Returns,Energy_TWh_Annual,Market_Cap,Daily_Energy_Cost,Cumulative_Energy_Cost,CEIR,CEIR_winsorized,fear_greed,volatility_30d,EPUREG,weighted_elec_price,daily_energy_gwh,daily_elec_cost_enhanced,CEIR_enhanced,daily_energy_twh,daily_cost_millions,CEIR_corrected,cost_to_mcap_ratio,CEIR_methodology,daily_energy_twh_fixed,daily_cost_millions_fixed,cumulative_cost_millions,CEIR_fixed,YearMonth,date,canada,usa,russia,kazakhstan,iran,china,malaysia,others,weighted_price_calculated,DateTime,ETH_TWh_Annual,ETH_TWh_Min,ETH_BTC_ratio,cum_cost_billion,CEIR_proper,cum_cost_billion_adj,CEIR_adjusted,log_CEIR,Returns_forward,elec_cost_change,weighted_price_calculated_clean,elec_cost_change_clean
2018-04-06,6609.88,-1.6020841086713755,59.6017132498654,138807480000.0,8164618.253406219,642880153.682325,-157.19089774797308,-157.19089774797308,19.0,102.43599570394674,176.1318293792475,0.076,163.29236506812438,12410.219745177452,969516.3982617228,0.1632923650681244,12410.219745177454,969516.3982617228,6.984612055933317e-06,Cumulative cost using time-varying electricity prices,0.1632923650681244,8164.618253406219,637839.7356985018,0.2176212490869531,2018-04,,,,,,,,,,,2018-04-06,22.3639188498731,14.0025750129592,0.3752227516702065,0.642880153682325,215915018071.30103,0.642880153682325,215915018071.30103,26.09815073235969,5.931272579835034,,0.0438025,0.0
2018-04-07,7001.93,5.931272579835034,59.7320425954564,147040530000.0,8182471.588418685,651062625.2707437,-142.7811494498596,-142.7811494498596,20.0,103.69357761018908,178.48494047298811,0.076,163.6494317683737,12437.3568143964,981953.7550761192,0.1636494317683736,12437.3568143964,981953.7550761192,6.67811626546857e-06,Cumulative cost using time-varying electricity prices,0.1636494317683736,8182.471588418685,646022.2072869205,0.2276090950766562,2018-04,,,,,,,,,,,2018-04-07,22.3639188498731,14.0475338417692,0.3744040531367036,0.6510626252707438,225846983519.9853,0.6510626252707438,225846983519.9853,26.143123542836445,-0.1848061891507102,,0.0438025,0.0
2018-04-08,6988.99,-0.1848061891507102,59.8651816060086,146768790000.0,8200709.809042275,659263335.0797861,-141.41725322661372,-141.41725322661372,17.0,103.21220313116036,177.58422170371873,0.076,164.0141961808455,12465.078909744258,994418.8339858636,0.1640141961808454,12465.078909744258,994418.8339858636,6.775410725848892e-06,Cumulative cost using time-varying electricity prices,0.1640141961808454,8200.709809042275,654222.9170959628,0.2243406431732681,2018-04,,,,,,,,,,,2018-04-08,22.3639188498731,13.8674346117217,0.3735713857356521,0.6592633350797861,222625439927.18417,0.6592633350797861,222625439927.18417,26.128756554644948,-4.794398046069603,,0.0438025,0.0
2018-04-09,6653.91,-4.794398046069603,59.9950810764087,139732110000.0,8218504.257042288,667481839.3368284,-150.21815439895775,-150.21815439895775,21.0,104.1309812881036,179.3033837424361,0.076,164.37008514084576,12492.126470704276,1006910.9604565678,0.1643700851408457,12492.126470704276,1006910.9604565678,7.206009845958583e-06,Cumulative cost using time-varying electricity prices,0.1643700851408457,8218.504257042288,662441.4213530051,0.2109350434557727,2018-04,,,,,,,,,,,2018-04-09,22.3639188498731,13.3113240773279,0.3727625406721394,0.6674818393368284,209342189952.05893,0.6674818393368284,209342189952.05893,26.06723602253969,2.795198612545091,,0.0438025,0.0
2018-04-10,6839.9,2.795198612545091,60.2424869894428,143637900000.0,8252395.478005864,675734234.8148342,-142.6035489032242,-142.6035489032242,18.0,98.39792153249378,168.57602956769853,0.076,165.04790956011726,12543.641126568911,1019454.6015831368,0.1650479095601172,12543.641126568917,1019454.6015831368,7.097392830047896e-06,Cumulative cost using time-varying electricity prices,0.1650479095601172,8252.395478005865,670693.816831011,0.2141631492574073,2018-04,,,,,,,,,,,2018-04-10,22.3639188498731,13.3933825265516,0.371231666677245,0.6757342348148342,212565669459.32507,0.6757342348148342,212565669459.32507,26.082516810319863,0.8067369405985403,,0.0438025,0.0
2018-04-11,6895.08,0.8067369405985403,60.3717394863368,144796680000.0,8270101.299498192,684004336.1143324,-139.1852580070291,-139.1852580070291,20.0,96.5498477556083,165.11802585052172,0.076,165.40202598996385,12570.553975237252,1032025.155558374,0.1654020259899638,12570.553975237252,1032025.155558374,7.127408967929196e-06,Cumulative cost using time-varying electricity prices,0.1654020259899638,8270.101299498192,678963.9181305092,0.2132612295491193,2018-04,,,,,,,,,,,2018-04-11,22.3639188498731,13.3969333578431,0.3704368805694998,0.6840043361143324,211689710656.7421,0.6840043361143324,211689710656.7421,26.07838741048962,12.166791393283315,,0.0438025,0.0
2018-04-12,7733.99,12.166791393283315,60.5117893379451,162413790000.0,8289286.210677412,692293622.3250098,-112.07124765851988,-112.07124765851988,18.0,106.53323190260312,183.798329592774,0.076,165.78572421354824,12599.715040229668,1044624.8705986036,0.1657857242135482,12599.715040229665,1044624.8705986036,6.4318729991991664e-06,Cumulative cost using time-varying electricity prices,0.1657857242135482,8289.286210677412,687253.2043411867,0.2363230741946017,2018-04,,,,,,,,,,,2018-04-12,22.3639188498731,13.1783779785264,0.3695795330885938,0.6922936223250098,234602464564.88647,0.6922936223250098,234602464564.88647,26.18115827850228,2.275798132658569,,0.0438025,0.0
2018-04-13,7910.0,2.275798132658569,60.6642250044405,166110000000.0,8310167.808827467,700603790.1338373,-105.46617223678548,-105.46617223678548,23.0,102.86738509756984,176.93901908420258,0.076,166.2033561765493,12631.455069417749,1057256.325668021,0.1662033561765493,12631.455069417749,1057256.325668021,6.364796373896943e-06,Cumulative cost using time-varying electricity prices,0.1662033561765493,8310.167808827468,695563.3721500142,0.2388136101625756,2018-04,,,,,,,,,,,2018-04-13,22.3639188498731,12.9548165933996,0.3686508621553495,0.7006037901338373,237095491544.89697,0.7006037901338373,237095491544.89697,26.191728814842875,2.040581542351449,,0.0438025,0.0
2018-04-14,8071.41,2.040581542351449,60.8179242105398,169499610000.0,8331222.494594494,708935012.6284318,-99.44549041048812,-99.44549041048812,23.0,103.09242762896406,177.36010503857153,0.076,166.62444989188987,12663.45819178363,1069919.783859805,0.1666244498918898,12663.45819178363,1069919.783859805,6.312225637922146e-06,Cumulative cost using time-varying electricity prices,0.1666244498918898,8331.222494594494,703894.5946446087,0.2408025452810575,2018-04,,,,,,,,,,,2018-04-14,22.3639188498731,13.1223291832172,0.3677192067991925,0.7089350126284318,239090476532.63303,0.7089350126284318,239090476532.63303,26.200107880139115,3.026980416061132,,0.0438025,0.0
2018-04-15,8315.73,3.026980416061132,60.9758298669516,174630330000.0,8352853.406431726,717287866.0348635,-91.13449856800273,-91.13449856800273,23.0,102.95180014503988,177.09697140817795,0.076,167.0570681286345,12696.337177776222,1082616.1210375812,0.1670570681286345,12696.337177776222,1082616.1210375812,6.199473602538467e-06,Cumulative cost using time-varying electricity prices,0.1670570681286345,8352.853406431726,712247.4480510404,0.2451821069739878,2018-04,,,,,,,,,,,2018-04-15,22.3639188498731,13.101914555393,0.366766945175996,0.7172878660348635,243459199951.8254,0.7172878660348635,243459199951.8254,26.21821520876385,-3.962730872695474,,0.0438025,0.0
2018-04-16,7986.2,-3.962730872695474,61.2488868702952,167710200000.0,8390258.475382905,725678124.5102464,-99.61689288730832,-99.61689288730832,23.0,99.92434947438794,171.4321890798843,0.076,167.8051695076581,12753.192882582014,1095369.313920163,0.1678051695076581,12753.192882582014,1095369.313920163,6.531321970399912e-06,Cumulative cost using time-varying electricity prices,0.1678051695076581,8390.258475382905,720637.7065264233,0.2327247082426301,2018-04,,,,,,,,,,,2018-04-16,22.3639188498731,13.1322035684256,0.3651318414526039,0.7256781245102464,231108248044.801,0.7256781245102464,231108248044.801,26.166152043961134,-0.8846510230146931,,0.0438025,0.0
2018-04-17,7915.55,-0.8846510230146931,61.4013024866365,166226550000.0,8411137.326936508,734089261.8371829,-100.49656606523494,-100.49656606523494,26.0,98.56343848783624,168.8857348695045,0.076,168.22274653873015,12784.928736943491,1108154.2426571068,0.1682227465387301,12784.928736943491,1108154.2426571068,6.6665297610827326e-06,Cumulative cost using time-varying electricity prices,0.1682227465387301,8411.137326936509,729048.8438533598,0.2280046822671248,2018-04,,,,,,,,,,,2018-04-17,22.3639188498731,13.0894989684432,0.3642254796588464,0.7340892618371829,226439152078.03183,0.7340892618371829,226439152078.03183,26.14574210153107,3.395847414266861,,0.0438025,0.0
2018-04-18,8184.35,3.395847414266861,61.5552528555577,171871350000.0,8432226.418569548,742521488.2557524,-91.753102203197,-91.753102203197,24.0,89.23467762580347,151.43032256885056,0.076,168.64452837139095,12816.984156225712,1120971.2268133326,0.1686445283713909,12816.984156225712,1120971.2268133326,6.5221529173613445e-06,Cumulative cost using time-varying electricity prices,0.1686445283713909,8432.226418569548,737481.0702719294,0.2330518801474136,2018-04,,,,,,,,,,,2018-04-18,22.3639188498731,12.804356135071,0.3633145477015762,0.7425214882557525,231469866823.3033,0.7425214882557525,231469866823.3033,26.167715537090377,0.6287609889606305,,0.0438025,0.0
2018-04-19,8235.81,0.6287609889606305,61.7142367912448,172952010000.0,8454005.03989655,750975493.295649,-89.28119572285976,-89.28119572285976,25.0,86.77964790597434,146.83661965334477,0.076,169.08010079793095,12850.087660642754,1133821.3144739754,0.1690801007979309,12850.087660642752,1133821.3144739754,6.555698973801897e-06,Cumulative cost using time-varying electricity prices,0.1690801007979309,8454.005039896549,745935.075311826,0.231859334309625,2018-04,,,,,,,,,,,2018-04-19,22.3639188498731,12.6565001075661,0.3623786019670229,0.750975493295649,230303134448.5047,0.750975493295649,230303134448.5047,26.162662253964864,3.486845859727228,,0.0438025,0.0
2018-04-20,8522.98,3.486845859727228,61.8816308796051,178982580000.0,8476935.736932205,759452429.0325812,-80.34396581985558,-80.34396581985558,26.0,87.7099104976644,148.57727067077116,0.076,169.5387147386441,12884.942320136952,1146706.2567941125,0.1695387147386441,12884.942320136952,1146706.2567941125,6.406803705668521e-06,Cumulative cost using time-varying electricity prices,0.1695387147386441,8476.935736932206,754412.0110487582,0.2372477868574553,2018-04,,,,,,,,,,,2018-04-20,22.3639188498731,12.6349832358091,0.3613983428035958,0.7594524290325813,235673194472.48944,0.7594524290325813,235673194472.48944,26.18571191310875,2.95014185179363,,0.0438025,0.0
2018-04-21,8774.42,2.95014185179363,62.0570379255682,184262820000.0,8500964.099392904,767953393.1319741,-72.57885764744772,-72.57885764744772,32.0,87.4409596879414,148.07402620542996,0.076,170.0192819878581,12921.465431077217,1159627.7222251897,0.1700192819878581,12921.465431077217,1159627.7222251897,6.29333536860659e-06,Cumulative cost using time-varying electricity prices,0.1700192819878581,8500.964099392906,762912.975148151,0.2415253456191615,2018-04,,,,,,,,,,,,,,,0.7679533931319741,239940107886.6437,0.7679533931319741,239940107886.6437,26.203655178673184,2.038653267110524,,0.0438025,0.0
2018-04-22,8953.3,2.038653267110524,62.2350090313421,188019300000.0,8525343.702923575,776478736.8348976,-66.94413836995083,-66.94413836995083,31.0,87.68430233929344,148.52935423586234,0.076,170.5068740584715,12958.522428443834,1172586.2446536336,0.1705068740584715,12958.522428443834,1172586.2446536336,6.236520637262417e-06,Cumulative cost using time-varying electricity prices,0.1705068740584715,8525.343702923576,771438.3188510747,0.2437256426152418,2018-04,,,,,,,,,,,2018-04-22,22.3639188498731,13.0073414391072,0.3593462778901572,0.7764787368348977,242143527028.71048,0.7764787368348977,242143527028.71048,26.21279647419207,-0.1842895915472486,,0.0438025,0.0
2018-04-23,8936.8,-0.1842895915472486,62.539924667743,187672800000.0,8567112.968183974,785045849.8030816,-66.65496036075551,-66.65496036075551,28.0,86.86889745106403,147.0036179964502,0.076,171.34225936367946,13022.011711639638,1185608.2563652731,0.1713422593636794,13022.011711639638,1185608.2563652731,6.317421897926994e-06,Cumulative cost using time-varying electricity prices,0.1713422593636794,8567.112968183972,780005.4318192586,0.2406044783076423,2018-04,,,,,,,,,,,,,,,0.7850458498030817,239059667721.41428,0.7850458498030817,239059667721.41428,26.19997901345725,5.712783099095886,,0.0438025,0.0
2018-04-24,9447.34,5.712783099095886,62.7318380458864,198394140000.0,8593402.472039234,793639252.2751209,-52.42414595892117,-52.42414595892117,29.0,87.47395418549863,148.13576351084834,0.076,171.86804944078466,13061.971757499634,1198670.2281227729,0.1718680494407846,13061.971757499634,1198670.2281227729,6.041863071776076e-06,Cumulative cost using time-varying electricity prices,0.1718680494407846,8593.402472039234,788598.8342912978,0.2515780284893445,2018-04,,,,,,,,,,,2018-04-24,22.3639188498731,12.8267898014999,0.3565002962851907,0.7936392522751209,249980251646.1537,0.7936392522751209,249980251646.1537,26.24464775827313,-4.127405174366549,,0.0438025,0.0
2018-04-25,9057.41,-4.127405174366549,62.9180601490835,190205610000.0,8618912.349189522,802258164.6243104,-62.06778839492176,-62.06778839492176,64.0,84.23618731252436,142.07745024320073,0.076,172.37824698379043,13100.746770768072,1211770.9748935408,0.1723782469837904,13100.746770768072,1211770.9748935408,6.37084770997838e-06,Cumulative cost using time-varying electricity prices,0.1723782469837904,8618.91234918952,797217.7466404873,0.2385867735653594,2018-04,,,,,,,,,,,2018-04-25,22.3639188498731,12.7679555911288,0.3554451424103365,0.8022581646243103,237087783443.21548,0.8022581646243103,237087783443.21548,26.19169630377769,0.5806295618725477,,0.0438025,0.0
2018-04-26,9110.0,0.5806295618725477,63.1032363593768,191310000000.0,8644278.953339288,810902443.5776497,-60.044214178444,-60.044214178444,47.0,84.19114378416089,141.99316752112338,0.076,172.88557906678577,13139.30400907572,1224910.2789026166,0.1728855790667857,13139.304009075717,1224910.2789026166,6.402750922077344e-06,Cumulative cost using time-varying electricity prices,0.1728855790667857,8644.27895333929,805862.0255938267,0.2373979588615393,2018-04,,,,,,,,,,,2018-04-26,22.3639188498731,13.037556151345,0.3544020899737885,0.8109024435776497,235922337532.92505,0.8109024435776497,235922337532.92505,26.18676850956357,-1.5366630076838583,,0.0438025,0.0
2018-04-27,8970.01,-1.5366630076838583,63.2955860840954,188370210000.0,8670628.230698,819573071.8083477,-62.99595701220564,-62.99595701220564,55.0,84.2988910320499,142.19477764533806,0.076,173.41256461396,13179.35491066096,1238089.6338132776,0.1734125646139599,13179.35491066096,1238089.6338132776,6.572640301315572e-06,Cumulative cost using time-varying electricity prices,0.1734125646139599,8670.628230698,814532.6538245247,0.2312617046296841,2018-04,,,,,,,,,,,2018-04-27,22.3639188498731,12.8124400390195,0.353325093161474,0.8195730718083477,229839432845.65265,0.8195730718083477,229839432845.65265,26.16064678400934,3.97747605632548,,0.0438025,0.0
2018-04-28,9326.79,3.97747605632548,63.4872102397997,195862590000.00003,8696878.115041055,828269949.9233887,-53.28867720491669,-53.28867720491669,54.0,75.83003358391659,126.3483645301434,0.076,173.9375623008211,13219.254734862405,1251308.88854814,0.1739375623008211,13219.254734862405,1251308.88854814,6.388707963823718e-06,Cumulative cost using time-varying electricity prices,0.1739375623008211,8696.878115041056,823229.5319395658,0.2379197810585572,2018-04,,,,,,,,,,,2018-04-28,22.3639188498731,12.7615200487185,0.3522586480867813,0.8282699499233888,236471925630.18427,0.8282699499233888,236471925630.18427,26.189095330137302,-0.0747309631716985,,0.0438025,0.0
2018-04-29,9319.82,-0.0747309631716985,63.8046982749885,195716220000.0,8740369.626710754,837010319.5500995,-52.90708963278127,-52.90708963278127,61.0,74.10837888754205,123.12690853946788,0.076,174.8073925342151,13285.361832600349,1264594.2503807405,0.174807392534215,13285.361832600343,1264594.2503807405,6.461366617343929e-06,Cumulative cost using time-varying electricity prices,0.174807392534215,8740.369626710753,831969.9015662766,0.2352443515463026,2018-04,,,,,,,,,,,2018-04-29,22.3639188498731,12.8065445125611,0.3505058319293044,0.8370103195500995,233827726407.4823,0.8370103195500995,233827726407.4823,26.177850469233185,-0.5898182582925404,,0.0438025,0.0
2018-04-30,9264.85,-0.5898182582925404,63.9923419883177,194561850000.0,8766074.244975027,845776393.7950745,-53.72359684350488,-53.72359684350488,59.0,74.34147908793099,123.56307151602287,0.076,175.32148489950055,13324.432852362042,1277918.6832331023,0.1753214848995005,13324.43285236204,1277918.6832331023,6.568187356530082e-06,Cumulative cost using time-varying electricity prices,0.1753214848995005,8766.074244975027,840735.9758112516,0.2314184899870157,2018-04,,,,,,,,,,,2018-04-30,22.3639188498731,12.8230683268787,0.3494780493258992,0.8457763937950744,230039347784.32816,0.8457763937950744,230039347784.32816,26.16151620856072,-2.67786310625645,,0.0438025,0.0
2018-05-01,9016.75,-2.67786310625645,64.1722494806382,189351750000.0,8790719.10693674,854567112.9020112,-59.26772658966994,-59.26772658966994,56.0,75.06197461237011,124.9112191023809,0.076,175.8143821387348,13361.893042543845,1291280.5762756462,0.1758143821387348,13361.893042543845,1291280.5762756462,6.81948055022278e-06,Cumulative cost using time-varying electricity prices,0.1758143821387348,8790.71910693674,849526.6949181883,0.2228908769232203,2018-05,,,,,,,,,,,2018-05-01,22.376845047488,12.5611927159745,0.3486997141067878,0.8545671129020112,221576219282.5129,0.8545671129020112,221576219282.5129,26.12403247235394,1.6970637979316416,,0.0438025,0.0
2018-05-02,9169.77,1.6970637979316416,64.3551569176605,192565170000.0,8815774.920227464,863382887.8222386,-54.94066499238555,-54.94066499238555,52.0,75.05566972715427,124.89942178303932,0.076,176.31549840454932,13399.977878745747,1304680.554154392,0.1763154984045493,13399.977878745744,1304680.554154392,6.775267584238582e-06,Cumulative cost using time-varying electricity prices,0.1763154984045493,8815.774920227464,858342.4698384157,0.2243453828356537,2018-05,,,,,,,,,,,2018-05-02,22.4017386237131,12.26404576951,0.3480954704589581,0.8633828878222386,223035657430.8745,0.8633828878222386,223035657430.8745,26.13059749441724,5.2902090237814114,,0.0438025,0.0
2018-05-03,9654.87,5.2902090237814114,64.544658645927,202752270000.00003,8841734.061085891,872224621.8833245,-42.704286333460686,-42.704286333460686,55.0,73.76663401660352,122.48745623577082,0.076,176.83468122171783,13439.435772850557,1318119.9899272425,0.1768346812217178,13439.435772850553,1318119.9899272425,6.501135547963247e-06,Cumulative cost using time-varying electricity prices,0.1768346812217178,8841.73406108589,867184.2038995016,0.2338053081320852,2018-05,,,,,,,,,,,2018-05-03,22.4383421844687,12.3815910023443,0.3476405740645223,0.8722246218833245,232454192318.2739,0.8722246218833245,232454192318.2739,26.171959020275388,0.1695517391741008,,0.0438025,0.0
2018-05-04,9671.24,0.1695517391741008,64.7397986947966,203096040000.0,8868465.574629672,881093087.4579542,-41.88429182491012,-41.88429182491012,56.0,66.69351418531319,109.25266281217768,0.076,177.36931149259345,13480.067673437105,1331600.0576006796,0.1773693114925934,13480.0676734371,1331600.0576006796,6.556504290288868e-06,Cumulative cost using time-varying electricity prices,0.1773693114925934,8868.465574629674,876052.6694741313,0.2318308556971952,2018-05,,,,,,,,,,,2018-05-04,22.475544005061,12.6375761917547,0.3471673446347532,0.8810930874579541,230504634403.5604,0.8810930874579541,230504634403.5604,26.163536805053276,0.626600105053754,,0.0438025,0.0
2018-05-05,9731.84,0.626600105053754,64.9387225714563,204368640000.0,8895715.420747438,889988802.8787016,-40.0357396461046,-40.0357396461046,63.0,65.95204146397441,107.86526396552784,0.076,177.91430841494875,13521.487439536106,1345121.5450402156,0.1779143084149487,13521.487439536104,1345121.5450402156,6.581839293152881e-06,Cumulative cost using time-varying electricity prices,0.1779143084149487,8895.715420747438,884948.3848948787,0.2309384857787797,2018-05,,,,,,,,,,,2018-05-05,22.516491133136,12.7536303339286,0.3467344327317132,0.8899888028787015,229630574383.5901,0.8899888028787015,229630574383.5901,26.15973765621792,-2.1962958700512902,,0.0438025,0.0
2018-05-06,9518.1,-2.1962958700512902,65.2604255115794,199880100000.0,8939784.316654712,898928587.1953562,-44.63079778692264,-44.63079778692264,67.0,66.31263511643206,108.5399849675705,0.076,178.79568633309424,13588.47216131516,1358710.0172015307,0.1787956863330942,13588.472161315163,1358710.0172015307,6.797625262352434e-06,Cumulative cost using time-varying electricity prices,0.1787956863330942,8939.784316654714,893888.1692115334,0.2236075013458417,2018-05,,,,,,,,,,,2018-05-06,22.5536873160715,12.9349314869792,0.3455951618346361,0.8989285871953563,222353702893.82263,0.8989285871953563,222353702893.82263,26.12753520721092,-0.8598354713650891,,0.0438025,0.0
2018-05-07,9436.26,-0.8598354713650891,65.4496470147035,198161460000.0,8965705.070507329,907894292.2658637,-46.08305213108245,-46.08305213108245,56.0,64.52335855518282,105.19199903906252,0.076,179.31410141014658,13627.87170717114,1372337.888908702,0.1793141014101466,13627.87170717114,1372337.888908702,6.925352129060322e-06,Cumulative cost using time-varying electricity prices,0.1793141014101466,8965.705070507329,902853.8742820407,0.21948342433329,2018-05,,,,,,,,,,,2018-05-07,22.5859912649923,13.226929407388,0.3450895810013807,0.9078942922658636,218264903401.2996,0.9078942922658636,218264903401.2996,26.108975315251357,-2.9790404249141145,,0.0438025,0.0
2018-05-08,9155.15,-2.9790404249141145,65.6344496080139,192258150000.0,8991020.49424848,916885312.760112,-52.06959838442834,-52.06959838442834,62.0,65.9191154798413,107.80365485827896,0.076,179.82040988496956,13666.351151257686,1386004.2400599597,0.1798204098849695,13666.351151257688,1386004.2400599597,7.209079251308513e-06,Cumulative cost using time-varying electricity prices,0.1798204098849695,8991.02049424848,911844.8947762892,0.2108452337688071,2018-05,,,,,,,,,,,2018-05-08,22.6185573069609,13.2310323142235,0.3446141080186524,0.916885312760112,209686148664.81253,0.916885312760112,209686148664.81253,26.06887771957212,1.0041342850745316,,0.0438025,0.0
2018-05-09,9247.08,1.0041342850745316,65.8184853942436,194188680000.0,9016230.87592378,925901543.6360358,-49.47752848547799,-49.47752848547799,53.0,62.56584561463276,101.52921938734774,0.076,180.32461751847563,13704.670931404147,1399708.910991364,0.1803246175184756,13704.670931404144,1399708.910991364,7.207984064732115e-06,Cumulative cost using time-varying electricity prices,0.1803246175184756,9016.23087592378,920861.125652213,0.2108772697538546,2018-05,,,,,,,,,,,2018-05-09,22.6502834746479,12.7868992089326,0.3441325539318604,0.9259015436360358,209729297174.96396,0.9259015436360358,209729297174.96396,26.069083475038365,-1.7009693870929987,,0.0438025,0.0
2018-05-10,9089.79,-1.7009693870929987,66.0031880599242,190885590000.00003,9041532.610948522,934943076.2469844,-52.531978949085655,-52.531978949085655,63.0,63.04447399543967,102.42479982395017,0.076,180.8306522189704,13743.12956864175,1413452.0405600057,0.1808306522189704,13743.12956864175,1413452.0405600057,7.4047079224786195e-06,Cumulative cost using time-varying electricity prices,0.1808306522189704,9041.53261094852,929902.6582631615,0.2052748083939551,2018-05,,,,,,,,,,,2018-05-10,22.678861228223,12.8499538098443,0.3436025121640017,0.9349430762469844,204168141194.48453,0.9349430762469844,204168141194.48453,26.04220971284817,-7.846275876560416,,0.0438025,0.0
2018-05-11,8376.58,-7.846275876560416,66.1738357352964,175908180000.0,9064909.004835123,944007985.2518196,-67.89330281237308,-67.89330281237308,41.0,70.20264837491227,115.81874216651818,0.076,181.29818009670245,13778.661687349386,1427230.7022473551,0.1812981800967024,13778.661687349386,1427230.7022473551,8.113498202569971e-06,Cumulative cost using time-varying electricity prices,0.1812981800967024,9064.909004835125,938967.5672679968,0.1873421256836583,2018-05,,,,,,,,,,,2018-05-11,22.7013960146966,12.8294222067405,0.3430569765595124,0.9440079852518196,186341834760.08997,0.9440079852518196,186341834760.08997,25.95084864522316,0.6000062077840873,,0.0438025,0.0
2018-05-12,8426.84,0.6000062077840873,66.4663322104169,176963640000.0,9104977.015125602,953112962.2669452,-66.13734415076075,-66.13734415076075,44.0,56.76117966657875,90.66788004235242,0.076,182.09954030251205,13839.565062990914,1441070.267310346,0.182099540302512,13839.565062990916,1441070.267310346,8.143312757978678e-06,Cumulative cost using time-varying electricity prices,0.182099540302512,9104.977015125603,948072.5442831224,0.1866562227406444,2018-05,,,,,,,,,,,2018-05-12,22.7245355410661,13.0044799728391,0.3418954346559326,0.9531129622669452,185669114791.07187,0.9531129622669452,185669114791.07187,25.94723197370791,2.3990012863659427,,0.0438025,0.0
2018-05-13,8629.0,2.3990012863659427,66.6376244009585,181209000000.0,9128441.69876144,962241403.9657066,-61.09797370774461,-61.09797370774461,40.0,56.81595420659304,90.77037084404284,0.076,182.5688339752288,13875.231382117388,1454945.4986924634,0.1825688339752287,13875.231382117388,1454945.4986924634,8.029101748215946e-06,Cumulative cost using time-varying electricity prices,0.1825688339752287,9128.44169876144,957200.9859818836,0.1893113386360737,2018-05,,,,,,,,,,,2018-05-13,22.7532201823056,13.1795426877033,0.3414470486732766,0.9622414039657066,188319686986.2172,0.9622414039657066,188319686986.2172,25.96140681831924,2.13002665430524,,0.0438025,0.0
2018-05-14,8812.8,2.13002665430524,66.8072463687952,185068800000.0,9151677.584766466,971393081.5504732,-56.54888946946431,-56.54888946946431,40.0,56.850625256217945,90.83524521214488,0.076,183.0335516953293,13910.54992884503,1468856.0486213083,0.1830335516953293,13910.54992884503,1468856.0486213083,7.936810789399988e-06,Cumulative cost using time-varying electricity prices,0.1830335516953293,9151.677584766468,966352.66356665,0.1915126919782486,2018-05,,,,,,,,,,,2018-05-14,22.7809028219604,12.9050449584129,0.340994488774515,0.9713930815504732,190518960362.1692,0.9713930815504732,190518960362.1692,25.973017556020643,-3.4120824255628013,,0.0438025,0.0
2018-05-15,8512.1,-3.4120824255628013,66.975788171064,178754100000.0,9174765.50288548,980567847.0533586,-62.45962498571223,-62.45962498571223,40.0,57.44864088719578,91.95421584022024,0.076,183.4953100577096,13945.643564385926,1482801.6921856944,0.1834953100577095,13945.64356438593,1482801.6921856944,8.29520381454576e-06,Cumulative cost using time-varying electricity prices,0.1834953100577095,9174.76550288548,975527.4290695356,0.1832384151109896,2018-05,,,,,,,,,,,2018-05-15,22.8060389310907,12.5454904236358,0.3405116916704497,0.9805678470533584,182296513736.5685,0.9805678470533584,182296513736.5685,25.928900394677285,-2.562939815086762,,0.0438025,0.0
2018-05-16,8293.94,-2.562939815086762,67.1379129794608,174172740000.0,9196974.380748054,989764821.4341066,-66.50798106222896,-66.50798106222896,32.0,56.39380818809885,89.98047678277631,0.076,183.93948761496105,13979.40105873704,1496781.0932444313,0.183939487614961,13979.40105873704,1496781.0932444313,8.59365876224047e-06,Cumulative cost using time-varying electricity prices,0.183939487614961,9196.974380748054,984724.4034502836,0.1768746051075127,2018-05,,,,,,,,,,,2018-05-16,22.830840750786,12.506834842866,0.3400588391505488,0.9897648214341066,175973863920.15298,0.9897648214341066,175973863920.15298,25.893601320503603,-1.155783620330031,,0.0438025,0.0
2018-05-17,8198.08,-1.155783620330031,67.2975140586991,172159680000.0,9218837.542287547,998983658.9763942,-67.90933904715959,-67.90933904715959,31.0,56.46542127967697,90.1144748622756,0.076,184.37675084575093,14012.633064277072,1510793.7263087083,0.1843767508457509,14012.63306427707,1510793.7263087083,8.775537491175101e-06,Cumulative cost using time-varying electricity prices,0.1843767508457509,9218.837542287549,993943.2409925712,0.1732087637399475,2018-05,,,,,,,,,,,2018-05-17,22.8509403615543,12.4842104836492,0.339551032176656,0.9989836589763942,172334830958.4993,0.9989836589763942,172334830958.4993,25.8727051130304,0.3802109762285788,,0.0438025,0.0
2018-05-18,8229.25,0.3802109762285788,67.5838640582171,172814250000.0,9258063.569618782,1008241722.546013,-66.63655004312109,-66.63655004312109,37.0,55.2567748307436,87.85292883232879,0.076,185.1612713923756,14072.256625820548,1524865.982934529,0.1851612713923756,14072.256625820546,1524865.982934529,8.823728268557303e-06,Cumulative cost using time-varying electricity prices,0.1851612713923756,9258.063569618782,1003201.3045621898,0.1722627843625247,2018-05,,,,,,,,,,,2018-05-18,22.8741466369183,12.5100446656382,0.3384557387428216,1.008241722546013,171401605523.3355,1.008241722546013,171401605523.3355,25.8672752101802,0.638454294133739,,0.0438025,0.0
